chem_index	gene_index	chemName	geneid
369	255	Silicon Dioxide	123775
429	255	Arsenic	123775
500	255	Aflatoxin B1	123775
545	255	Lead	123775
568	255	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	123775
590	255	sodium arsenite	123775
58	260	Methyl Methanesulfonate	5468
104	260	Phenylmercuric Acetate	5468
218	260	ICG 001	5468
225	260	butyraldehyde	5468
247	260	dicrotophos	5468
306	260	methylmercuric chloride	5468
433	260	potassium chromate(VI)	5468
545	260	Lead	5468
55	261	Tetrachlorodibenzodioxin	54480
58	261	Methyl Methanesulfonate	54480
104	261	Phenylmercuric Acetate	54480
141	261	Nickel	54480
218	261	ICG 001	54480
225	261	butyraldehyde	54480
247	261	dicrotophos	54480
291	261	Arsenic Trioxide	54480
306	261	methylmercuric chloride	54480
338	261	Benzo(a)pyrene	54480
369	261	Silicon Dioxide	54480
429	261	Arsenic	54480
433	261	potassium chromate(VI)	54480
500	261	Aflatoxin B1	54480
545	261	Lead	54480
568	261	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	54480
588	261	abrine	54480
590	261	sodium arsenite	54480
58	263	Methyl Methanesulfonate	3576
104	263	Phenylmercuric Acetate	3576
112	263	tris(1,3-dichloro-2-propyl)phosphate	3576
218	263	ICG 001	3576
247	263	dicrotophos	3576
104	269	Phenylmercuric Acetate	1786
112	269	tris(1,3-dichloro-2-propyl)phosphate	1786
218	269	ICG 001	1786
225	269	butyraldehyde	1786
306	269	methylmercuric chloride	1786
433	269	potassium chromate(VI)	1786
500	269	Aflatoxin B1	1786
568	269	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	1786
588	269	abrine	1786
55	270	Tetrachlorodibenzodioxin	108589157
58	270	Methyl Methanesulfonate	108589157
81	270	cobaltous chloride	108589157
104	270	Phenylmercuric Acetate	108589157
112	270	tris(1,3-dichloro-2-propyl)phosphate	108589157
141	270	Nickel	108589157
218	270	ICG 001	108589157
225	270	butyraldehyde	108589157
247	270	dicrotophos	108589157
291	270	Arsenic Trioxide	108589157
306	270	methylmercuric chloride	108589157
338	270	Benzo(a)pyrene	108589157
369	270	Silicon Dioxide	108589157
429	270	Arsenic	108589157
433	270	potassium chromate(VI)	108589157
500	270	Aflatoxin B1	108589157
545	270	Lead	108589157
568	270	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	108589157
588	270	abrine	108589157
590	270	sodium arsenite	108589157
55	277	Tetrachlorodibenzodioxin	100873939
58	277	Methyl Methanesulfonate	100873939
81	277	cobaltous chloride	100873939
104	277	Phenylmercuric Acetate	100873939
112	277	tris(1,3-dichloro-2-propyl)phosphate	100873939
141	277	Nickel	100873939
218	277	ICG 001	100873939
225	277	butyraldehyde	100873939
247	277	dicrotophos	100873939
291	277	Arsenic Trioxide	100873939
306	277	methylmercuric chloride	100873939
338	277	Benzo(a)pyrene	100873939
369	277	Silicon Dioxide	100873939
429	277	Arsenic	100873939
433	277	potassium chromate(VI)	100873939
500	277	Aflatoxin B1	100873939
545	277	Lead	100873939
568	277	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	100873939
588	277	abrine	100873939
590	277	sodium arsenite	100873939
55	279	Tetrachlorodibenzodioxin	8505
58	279	Methyl Methanesulfonate	8505
81	279	cobaltous chloride	8505
104	279	Phenylmercuric Acetate	8505
112	279	tris(1,3-dichloro-2-propyl)phosphate	8505
218	279	ICG 001	8505
225	279	butyraldehyde	8505
247	279	dicrotophos	8505
291	279	Arsenic Trioxide	8505
369	279	Silicon Dioxide	8505
429	279	Arsenic	8505
545	279	Lead	8505
588	279	abrine	8505
590	279	sodium arsenite	8505
55	282	Tetrachlorodibenzodioxin	100500846
58	282	Methyl Methanesulfonate	100500846
81	282	cobaltous chloride	100500846
104	282	Phenylmercuric Acetate	100500846
112	282	tris(1,3-dichloro-2-propyl)phosphate	100500846
141	282	Nickel	100500846
218	282	ICG 001	100500846
225	282	butyraldehyde	100500846
247	282	dicrotophos	100500846
291	282	Arsenic Trioxide	100500846
306	282	methylmercuric chloride	100500846
338	282	Benzo(a)pyrene	100500846
369	282	Silicon Dioxide	100500846
429	282	Arsenic	100500846
433	282	potassium chromate(VI)	100500846
500	282	Aflatoxin B1	100500846
545	282	Lead	100500846
568	282	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	100500846
588	282	abrine	100500846
590	282	sodium arsenite	100500846
104	285	Phenylmercuric Acetate	5728
112	285	tris(1,3-dichloro-2-propyl)phosphate	5728
141	285	Nickel	5728
218	285	ICG 001	5728
225	285	butyraldehyde	5728
433	285	potassium chromate(VI)	5728
588	285	abrine	5728
58	286	Methyl Methanesulfonate	405
112	286	tris(1,3-dichloro-2-propyl)phosphate	405
141	286	Nickel	405
218	286	ICG 001	405
225	286	butyraldehyde	405
247	286	dicrotophos	405
291	286	Arsenic Trioxide	405
306	286	methylmercuric chloride	405
369	286	Silicon Dioxide	405
429	286	Arsenic	405
568	286	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	405
588	286	abrine	405
590	286	sodium arsenite	405
55	289	Tetrachlorodibenzodioxin	2688
58	289	Methyl Methanesulfonate	2688
81	289	cobaltous chloride	2688
104	289	Phenylmercuric Acetate	2688
112	289	tris(1,3-dichloro-2-propyl)phosphate	2688
141	289	Nickel	2688
218	289	ICG 001	2688
225	289	butyraldehyde	2688
247	289	dicrotophos	2688
306	289	methylmercuric chloride	2688
338	289	Benzo(a)pyrene	2688
369	289	Silicon Dioxide	2688
429	289	Arsenic	2688
433	289	potassium chromate(VI)	2688
500	289	Aflatoxin B1	2688
545	289	Lead	2688
568	289	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	2688
588	289	abrine	2688
590	289	sodium arsenite	2688
55	290	Tetrachlorodibenzodioxin	240
58	290	Methyl Methanesulfonate	240
81	290	cobaltous chloride	240
104	290	Phenylmercuric Acetate	240
112	290	tris(1,3-dichloro-2-propyl)phosphate	240
218	290	ICG 001	240
247	290	dicrotophos	240
291	290	Arsenic Trioxide	240
433	290	potassium chromate(VI)	240
545	290	Lead	240
568	290	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	240
588	290	abrine	240
55	291	Tetrachlorodibenzodioxin	5300
58	291	Methyl Methanesulfonate	5300
81	291	cobaltous chloride	5300
104	291	Phenylmercuric Acetate	5300
112	291	tris(1,3-dichloro-2-propyl)phosphate	5300
141	291	Nickel	5300
218	291	ICG 001	5300
225	291	butyraldehyde	5300
247	291	dicrotophos	5300
306	291	methylmercuric chloride	5300
338	291	Benzo(a)pyrene	5300
369	291	Silicon Dioxide	5300
429	291	Arsenic	5300
433	291	potassium chromate(VI)	5300
500	291	Aflatoxin B1	5300
545	291	Lead	5300
568	291	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	5300
588	291	abrine	5300
590	291	sodium arsenite	5300
55	293	Tetrachlorodibenzodioxin	574444
58	293	Methyl Methanesulfonate	574444
81	293	cobaltous chloride	574444
104	293	Phenylmercuric Acetate	574444
112	293	tris(1,3-dichloro-2-propyl)phosphate	574444
141	293	Nickel	574444
218	293	ICG 001	574444
225	293	butyraldehyde	574444
247	293	dicrotophos	574444
306	293	methylmercuric chloride	574444
338	293	Benzo(a)pyrene	574444
369	293	Silicon Dioxide	574444
429	293	Arsenic	574444
433	293	potassium chromate(VI)	574444
500	293	Aflatoxin B1	574444
545	293	Lead	574444
568	293	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	574444
588	293	abrine	574444
590	293	sodium arsenite	574444
81	298	cobaltous chloride	6648
112	298	tris(1,3-dichloro-2-propyl)phosphate	6648
218	298	ICG 001	6648
433	298	potassium chromate(VI)	6648
568	298	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	6648
58	299	Methyl Methanesulfonate	1386
104	299	Phenylmercuric Acetate	1386
141	299	Nickel	1386
218	299	ICG 001	1386
225	299	butyraldehyde	1386
306	299	methylmercuric chloride	1386
369	299	Silicon Dioxide	1386
433	299	potassium chromate(VI)	1386
588	299	abrine	1386
58	303	Methyl Methanesulfonate	54658
81	303	cobaltous chloride	54658
104	303	Phenylmercuric Acetate	54658
112	303	tris(1,3-dichloro-2-propyl)phosphate	54658
141	303	Nickel	54658
218	303	ICG 001	54658
225	303	butyraldehyde	54658
247	303	dicrotophos	54658
291	303	Arsenic Trioxide	54658
306	303	methylmercuric chloride	54658
369	303	Silicon Dioxide	54658
433	303	potassium chromate(VI)	54658
545	303	Lead	54658
568	303	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	54658
590	303	sodium arsenite	54658
218	304	ICG 001	3162
225	304	butyraldehyde	3162
247	304	dicrotophos	3162
433	304	potassium chromate(VI)	3162
58	305	Methyl Methanesulfonate	43
81	305	cobaltous chloride	43
104	305	Phenylmercuric Acetate	43
112	305	tris(1,3-dichloro-2-propyl)phosphate	43
141	305	Nickel	43
218	305	ICG 001	43
225	305	butyraldehyde	43
291	305	Arsenic Trioxide	43
306	305	methylmercuric chloride	43
369	305	Silicon Dioxide	43
429	305	Arsenic	43
433	305	potassium chromate(VI)	43
500	305	Aflatoxin B1	43
568	305	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	43
58	308	Methyl Methanesulfonate	1553
81	308	cobaltous chloride	1553
104	308	Phenylmercuric Acetate	1553
112	308	tris(1,3-dichloro-2-propyl)phosphate	1553
141	308	Nickel	1553
218	308	ICG 001	1553
225	308	butyraldehyde	1553
247	308	dicrotophos	1553
291	308	Arsenic Trioxide	1553
306	308	methylmercuric chloride	1553
369	308	Silicon Dioxide	1553
429	308	Arsenic	1553
433	308	potassium chromate(VI)	1553
545	308	Lead	1553
568	308	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	1553
588	308	abrine	1553
590	308	sodium arsenite	1553
55	309	Tetrachlorodibenzodioxin	5465
58	309	Methyl Methanesulfonate	5465
141	309	Nickel	5465
218	309	ICG 001	5465
247	309	dicrotophos	5465
306	309	methylmercuric chloride	5465
433	309	potassium chromate(VI)	5465
545	309	Lead	5465
568	309	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	5465
590	309	sodium arsenite	5465
104	317	Phenylmercuric Acetate	6720
141	317	Nickel	6720
218	317	ICG 001	6720
225	317	butyraldehyde	6720
247	317	dicrotophos	6720
306	317	methylmercuric chloride	6720
369	317	Silicon Dioxide	6720
429	317	Arsenic	6720
433	317	potassium chromate(VI)	6720
545	317	Lead	6720
568	317	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	6720
588	317	abrine	6720
55	321	Tetrachlorodibenzodioxin	4353
58	321	Methyl Methanesulfonate	4353
81	321	cobaltous chloride	4353
104	321	Phenylmercuric Acetate	4353
112	321	tris(1,3-dichloro-2-propyl)phosphate	4353
141	321	Nickel	4353
218	321	ICG 001	4353
225	321	butyraldehyde	4353
247	321	dicrotophos	4353
306	321	methylmercuric chloride	4353
369	321	Silicon Dioxide	4353
433	321	potassium chromate(VI)	4353
545	321	Lead	4353
568	321	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	4353
588	321	abrine	4353
590	321	sodium arsenite	4353
58	326	Methyl Methanesulfonate	5914
104	326	Phenylmercuric Acetate	5914
112	326	tris(1,3-dichloro-2-propyl)phosphate	5914
141	326	Nickel	5914
218	326	ICG 001	5914
225	326	butyraldehyde	5914
306	326	methylmercuric chloride	5914
369	326	Silicon Dioxide	5914
429	326	Arsenic	5914
433	326	potassium chromate(VI)	5914
545	326	Lead	5914
568	326	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	5914
58	332	Methyl Methanesulfonate	4312
104	332	Phenylmercuric Acetate	4312
112	332	tris(1,3-dichloro-2-propyl)phosphate	4312
218	332	ICG 001	4312
247	332	dicrotophos	4312
306	332	methylmercuric chloride	4312
500	332	Aflatoxin B1	4312
545	332	Lead	4312
588	332	abrine	4312
58	335	Methyl Methanesulfonate	367
104	335	Phenylmercuric Acetate	367
218	335	ICG 001	367
247	335	dicrotophos	367
306	335	methylmercuric chloride	367
429	335	Arsenic	367
545	335	Lead	367
568	335	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	367
58	339	Methyl Methanesulfonate	2033
104	339	Phenylmercuric Acetate	2033
112	339	tris(1,3-dichloro-2-propyl)phosphate	2033
141	339	Nickel	2033
218	339	ICG 001	2033
306	339	methylmercuric chloride	2033
338	339	Benzo(a)pyrene	2033
429	339	Arsenic	2033
433	339	potassium chromate(VI)	2033
500	339	Aflatoxin B1	2033
545	339	Lead	2033
568	339	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	2033
55	343	Tetrachlorodibenzodioxin	1141
58	343	Methyl Methanesulfonate	1141
81	343	cobaltous chloride	1141
104	343	Phenylmercuric Acetate	1141
112	343	tris(1,3-dichloro-2-propyl)phosphate	1141
141	343	Nickel	1141
218	343	ICG 001	1141
225	343	butyraldehyde	1141
247	343	dicrotophos	1141
291	343	Arsenic Trioxide	1141
306	343	methylmercuric chloride	1141
338	343	Benzo(a)pyrene	1141
369	343	Silicon Dioxide	1141
429	343	Arsenic	1141
433	343	potassium chromate(VI)	1141
500	343	Aflatoxin B1	1141
545	343	Lead	1141
568	343	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	1141
590	343	sodium arsenite	1141
55	347	Tetrachlorodibenzodioxin	23411
58	347	Methyl Methanesulfonate	23411
104	347	Phenylmercuric Acetate	23411
112	347	tris(1,3-dichloro-2-propyl)phosphate	23411
141	347	Nickel	23411
218	347	ICG 001	23411
225	347	butyraldehyde	23411
247	347	dicrotophos	23411
306	347	methylmercuric chloride	23411
338	347	Benzo(a)pyrene	23411
429	347	Arsenic	23411
433	347	potassium chromate(VI)	23411
500	347	Aflatoxin B1	23411
545	347	Lead	23411
568	347	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	23411
58	349	Methyl Methanesulfonate	183
81	349	cobaltous chloride	183
104	349	Phenylmercuric Acetate	183
247	349	dicrotophos	183
291	349	Arsenic Trioxide	183
306	349	methylmercuric chloride	183
429	349	Arsenic	183
433	349	potassium chromate(VI)	183
568	349	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	183
58	359	Methyl Methanesulfonate	25976
104	359	Phenylmercuric Acetate	25976
112	359	tris(1,3-dichloro-2-propyl)phosphate	25976
218	359	ICG 001	25976
247	359	dicrotophos	25976
429	359	Arsenic	25976
433	359	potassium chromate(VI)	25976
590	359	sodium arsenite	25976
104	364	Phenylmercuric Acetate	834
112	364	tris(1,3-dichloro-2-propyl)phosphate	834
218	364	ICG 001	834
225	364	butyraldehyde	834
306	364	methylmercuric chloride	834
429	364	Arsenic	834
545	364	Lead	834
568	364	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	834
590	364	sodium arsenite	834
58	365	Methyl Methanesulfonate	8648
81	365	cobaltous chloride	8648
104	365	Phenylmercuric Acetate	8648
141	365	Nickel	8648
247	365	dicrotophos	8648
291	365	Arsenic Trioxide	8648
306	365	methylmercuric chloride	8648
369	365	Silicon Dioxide	8648
429	365	Arsenic	8648
588	365	abrine	8648
590	365	sodium arsenite	8648
112	388	tris(1,3-dichloro-2-propyl)phosphate	901
218	388	ICG 001	901
429	388	Arsenic	901
433	388	potassium chromate(VI)	901
545	388	Lead	901
588	388	abrine	901
55	390	Tetrachlorodibenzodioxin	23643
141	390	Nickel	23643
218	390	ICG 001	23643
247	390	dicrotophos	23643
306	390	methylmercuric chloride	23643
429	390	Arsenic	23643
433	390	potassium chromate(VI)	23643
545	390	Lead	23643
568	390	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	23643
58	392	Methyl Methanesulfonate	1509
112	392	tris(1,3-dichloro-2-propyl)phosphate	1509
141	392	Nickel	1509
218	392	ICG 001	1509
225	392	butyraldehyde	1509
247	392	dicrotophos	1509
306	392	methylmercuric chloride	1509
433	392	potassium chromate(VI)	1509
588	392	abrine	1509
112	394	tris(1,3-dichloro-2-propyl)phosphate	1499
141	394	Nickel	1499
225	394	butyraldehyde	1499
369	394	Silicon Dioxide	1499
433	394	potassium chromate(VI)	1499
500	394	Aflatoxin B1	1499
545	394	Lead	1499
568	394	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	1499
588	394	abrine	1499
55	396	Tetrachlorodibenzodioxin	1890
58	396	Methyl Methanesulfonate	1890
81	396	cobaltous chloride	1890
104	396	Phenylmercuric Acetate	1890
112	396	tris(1,3-dichloro-2-propyl)phosphate	1890
218	396	ICG 001	1890
225	396	butyraldehyde	1890
247	396	dicrotophos	1890
306	396	methylmercuric chloride	1890
338	396	Benzo(a)pyrene	1890
429	396	Arsenic	1890
433	396	potassium chromate(VI)	1890
500	396	Aflatoxin B1	1890
545	396	Lead	1890
568	396	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	1890
590	396	sodium arsenite	1890
55	402	Tetrachlorodibenzodioxin	26651
58	402	Methyl Methanesulfonate	26651
81	402	cobaltous chloride	26651
104	402	Phenylmercuric Acetate	26651
112	402	tris(1,3-dichloro-2-propyl)phosphate	26651
141	402	Nickel	26651
218	402	ICG 001	26651
225	402	butyraldehyde	26651
247	402	dicrotophos	26651
291	402	Arsenic Trioxide	26651
306	402	methylmercuric chloride	26651
338	402	Benzo(a)pyrene	26651
369	402	Silicon Dioxide	26651
429	402	Arsenic	26651
433	402	potassium chromate(VI)	26651
500	402	Aflatoxin B1	26651
545	402	Lead	26651
568	402	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	26651
588	402	abrine	26651
590	402	sodium arsenite	26651
55	408	Tetrachlorodibenzodioxin	85480
58	408	Methyl Methanesulfonate	85480
81	408	cobaltous chloride	85480
112	408	tris(1,3-dichloro-2-propyl)phosphate	85480
141	408	Nickel	85480
218	408	ICG 001	85480
225	408	butyraldehyde	85480
247	408	dicrotophos	85480
291	408	Arsenic Trioxide	85480
306	408	methylmercuric chloride	85480
433	408	potassium chromate(VI)	85480
545	408	Lead	85480
590	408	sodium arsenite	85480
58	412	Methyl Methanesulfonate	5743
104	412	Phenylmercuric Acetate	5743
247	412	dicrotophos	5743
433	412	potassium chromate(VI)	5743
58	413	Methyl Methanesulfonate	2309
104	413	Phenylmercuric Acetate	2309
141	413	Nickel	2309
218	413	ICG 001	2309
225	413	butyraldehyde	2309
247	413	dicrotophos	2309
306	413	methylmercuric chloride	2309
369	413	Silicon Dioxide	2309
429	413	Arsenic	2309
433	413	potassium chromate(VI)	2309
568	413	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	2309
104	414	Phenylmercuric Acetate	5594
112	414	tris(1,3-dichloro-2-propyl)phosphate	5594
225	414	butyraldehyde	5594
247	414	dicrotophos	5594
306	414	methylmercuric chloride	5594
588	414	abrine	5594
58	416	Methyl Methanesulfonate	10413
81	416	cobaltous chloride	10413
112	416	tris(1,3-dichloro-2-propyl)phosphate	10413
141	416	Nickel	10413
218	416	ICG 001	10413
225	416	butyraldehyde	10413
247	416	dicrotophos	10413
291	416	Arsenic Trioxide	10413
369	416	Silicon Dioxide	10413
429	416	Arsenic	10413
433	416	potassium chromate(VI)	10413
545	416	Lead	10413
588	416	abrine	10413
58	420	Methyl Methanesulfonate	3309
81	420	cobaltous chloride	3309
104	420	Phenylmercuric Acetate	3309
141	420	Nickel	3309
225	420	butyraldehyde	3309
247	420	dicrotophos	3309
306	420	methylmercuric chloride	3309
433	420	potassium chromate(VI)	3309
568	420	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	3309
58	425	Methyl Methanesulfonate	4318
81	425	cobaltous chloride	4318
104	425	Phenylmercuric Acetate	4318
112	425	tris(1,3-dichloro-2-propyl)phosphate	4318
218	425	ICG 001	4318
247	425	dicrotophos	4318
306	425	methylmercuric chloride	4318
433	425	potassium chromate(VI)	4318
545	425	Lead	4318
568	425	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	4318
55	429	Tetrachlorodibenzodioxin	8795
141	429	Nickel	8795
218	429	ICG 001	8795
225	429	butyraldehyde	8795
247	429	dicrotophos	8795
433	429	potassium chromate(VI)	8795
545	429	Lead	8795
58	430	Methyl Methanesulfonate	842
104	430	Phenylmercuric Acetate	842
225	430	butyraldehyde	842
247	430	dicrotophos	842
306	430	methylmercuric chloride	842
433	430	potassium chromate(VI)	842
588	430	abrine	842
104	431	Phenylmercuric Acetate	672
112	431	tris(1,3-dichloro-2-propyl)phosphate	672
141	431	Nickel	672
218	431	ICG 001	672
225	431	butyraldehyde	672
247	431	dicrotophos	672
306	431	methylmercuric chloride	672
369	431	Silicon Dioxide	672
500	431	Aflatoxin B1	672
545	431	Lead	672
55	436	Tetrachlorodibenzodioxin	387758
58	436	Methyl Methanesulfonate	387758
81	436	cobaltous chloride	387758
112	436	tris(1,3-dichloro-2-propyl)phosphate	387758
218	436	ICG 001	387758
225	436	butyraldehyde	387758
247	436	dicrotophos	387758
291	436	Arsenic Trioxide	387758
306	436	methylmercuric chloride	387758
338	436	Benzo(a)pyrene	387758
369	436	Silicon Dioxide	387758
429	436	Arsenic	387758
433	436	potassium chromate(VI)	387758
545	436	Lead	387758
568	436	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	387758
588	436	abrine	387758
590	436	sodium arsenite	387758
218	438	ICG 001	467
247	438	dicrotophos	467
429	438	Arsenic	467
545	438	Lead	467
58	444	Methyl Methanesulfonate	1956
141	444	Nickel	1956
218	444	ICG 001	1956
225	444	butyraldehyde	1956
500	444	Aflatoxin B1	1956
545	444	Lead	1956
58	450	Methyl Methanesulfonate	1545
112	450	tris(1,3-dichloro-2-propyl)phosphate	1545
218	450	ICG 001	1545
225	450	butyraldehyde	1545
247	450	dicrotophos	1545
545	450	Lead	1545
55	454	Tetrachlorodibenzodioxin	5617
58	454	Methyl Methanesulfonate	5617
81	454	cobaltous chloride	5617
104	454	Phenylmercuric Acetate	5617
112	454	tris(1,3-dichloro-2-propyl)phosphate	5617
141	454	Nickel	5617
218	454	ICG 001	5617
225	454	butyraldehyde	5617
247	454	dicrotophos	5617
291	454	Arsenic Trioxide	5617
306	454	methylmercuric chloride	5617
338	454	Benzo(a)pyrene	5617
369	454	Silicon Dioxide	5617
433	454	potassium chromate(VI)	5617
500	454	Aflatoxin B1	5617
568	454	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	5617
588	454	abrine	5617
58	455	Methyl Methanesulfonate	3383
104	455	Phenylmercuric Acetate	3383
112	455	tris(1,3-dichloro-2-propyl)phosphate	3383
433	455	potassium chromate(VI)	3383
545	455	Lead	3383
58	456	Methyl Methanesulfonate	3553
104	456	Phenylmercuric Acetate	3553
112	456	tris(1,3-dichloro-2-propyl)phosphate	3553
218	456	ICG 001	3553
225	456	butyraldehyde	3553
247	456	dicrotophos	3553
306	456	methylmercuric chloride	3553
433	456	potassium chromate(VI)	3553
500	456	Aflatoxin B1	3553
545	456	Lead	3553
568	456	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	3553
104	457	Phenylmercuric Acetate	142
112	457	tris(1,3-dichloro-2-propyl)phosphate	142
218	457	ICG 001	142
225	457	butyraldehyde	142
247	457	dicrotophos	142
568	457	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	142
58	458	Methyl Methanesulfonate	5055
81	458	cobaltous chloride	5055
112	458	tris(1,3-dichloro-2-propyl)phosphate	5055
218	458	ICG 001	5055
225	458	butyraldehyde	5055
247	458	dicrotophos	5055
306	458	methylmercuric chloride	5055
429	458	Arsenic	5055
433	458	potassium chromate(VI)	5055
545	458	Lead	5055
55	460	Tetrachlorodibenzodioxin	3145
104	460	Phenylmercuric Acetate	3145
112	460	tris(1,3-dichloro-2-propyl)phosphate	3145
218	460	ICG 001	3145
225	460	butyraldehyde	3145
247	460	dicrotophos	3145
306	460	methylmercuric chloride	3145
369	460	Silicon Dioxide	3145
429	460	Arsenic	3145
433	460	potassium chromate(VI)	3145
500	460	Aflatoxin B1	3145
545	460	Lead	3145
568	460	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	3145
588	460	abrine	3145
590	460	sodium arsenite	3145
55	462	Tetrachlorodibenzodioxin	6622
58	462	Methyl Methanesulfonate	6622
104	462	Phenylmercuric Acetate	6622
112	462	tris(1,3-dichloro-2-propyl)phosphate	6622
218	462	ICG 001	6622
247	462	dicrotophos	6622
306	462	methylmercuric chloride	6622
433	462	potassium chromate(VI)	6622
500	462	Aflatoxin B1	6622
568	462	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	6622
218	472	ICG 001	581
225	472	butyraldehyde	581
433	472	potassium chromate(VI)	581
588	472	abrine	581
55	473	Tetrachlorodibenzodioxin	9970
58	473	Methyl Methanesulfonate	9970
81	473	cobaltous chloride	9970
104	473	Phenylmercuric Acetate	9970
112	473	tris(1,3-dichloro-2-propyl)phosphate	9970
141	473	Nickel	9970
218	473	ICG 001	9970
225	473	butyraldehyde	9970
247	473	dicrotophos	9970
291	473	Arsenic Trioxide	9970
306	473	methylmercuric chloride	9970
369	473	Silicon Dioxide	9970
429	473	Arsenic	9970
433	473	potassium chromate(VI)	9970
545	473	Lead	9970
568	473	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	9970
588	473	abrine	9970
58	476	Methyl Methanesulfonate	5447
81	476	cobaltous chloride	5447
104	476	Phenylmercuric Acetate	5447
141	476	Nickel	5447
218	476	ICG 001	5447
225	476	butyraldehyde	5447
247	476	dicrotophos	5447
291	476	Arsenic Trioxide	5447
306	476	methylmercuric chloride	5447
369	476	Silicon Dioxide	5447
429	476	Arsenic	5447
433	476	potassium chromate(VI)	5447
545	476	Lead	5447
568	476	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	5447
55	494	Tetrachlorodibenzodioxin	4363
58	494	Methyl Methanesulfonate	4363
81	494	cobaltous chloride	4363
104	494	Phenylmercuric Acetate	4363
112	494	tris(1,3-dichloro-2-propyl)phosphate	4363
306	494	methylmercuric chloride	4363
369	494	Silicon Dioxide	4363
433	494	potassium chromate(VI)	4363
545	494	Lead	4363
58	497	Methyl Methanesulfonate	1543
104	497	Phenylmercuric Acetate	1543
141	497	Nickel	1543
218	497	ICG 001	1543
433	497	potassium chromate(VI)	1543
55	504	Tetrachlorodibenzodioxin	9241
58	504	Methyl Methanesulfonate	9241
81	504	cobaltous chloride	9241
112	504	tris(1,3-dichloro-2-propyl)phosphate	9241
218	504	ICG 001	9241
247	504	dicrotophos	9241
291	504	Arsenic Trioxide	9241
369	504	Silicon Dioxide	9241
429	504	Arsenic	9241
433	504	potassium chromate(VI)	9241
500	504	Aflatoxin B1	9241
568	504	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	9241
58	511	Methyl Methanesulfonate	5599
104	511	Phenylmercuric Acetate	5599
141	511	Nickel	5599
218	511	ICG 001	5599
306	511	methylmercuric chloride	5599
500	511	Aflatoxin B1	5599
545	511	Lead	5599
588	511	abrine	5599
55	512	Tetrachlorodibenzodioxin	3172
81	512	cobaltous chloride	3172
104	512	Phenylmercuric Acetate	3172
112	512	tris(1,3-dichloro-2-propyl)phosphate	3172
141	512	Nickel	3172
218	512	ICG 001	3172
291	512	Arsenic Trioxide	3172
