chem_index	gene_index	chemName	geneid
98	179	butyraldehyde	1544
105	179	cobaltous chloride	1544
130	179	Arsenic Trioxide	1544
152	179	Phenylmercuric Acetate	1544
162	179	methylmercuric chloride	1544
234	179	Arsenic	1544
238	179	potassium chromate(VI)	1544
364	179	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	1544
376	179	Lead	1544
13	183	dicrotophos	4318
38	183	tris(1,3-dichloro-2-propyl)phosphate	4318
67	183	Methyl Methanesulfonate	4318
77	183	ICG 001	4318
105	183	cobaltous chloride	4318
152	183	Phenylmercuric Acetate	4318
162	183	methylmercuric chloride	4318
238	183	potassium chromate(VI)	4318
364	183	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	4318
376	183	Lead	4318
13	185	dicrotophos	6566
38	185	tris(1,3-dichloro-2-propyl)phosphate	6566
77	185	ICG 001	6566
98	185	butyraldehyde	6566
105	185	cobaltous chloride	6566
130	185	Arsenic Trioxide	6566
152	185	Phenylmercuric Acetate	6566
172	185	Silicon Dioxide	6566
234	185	Arsenic	6566
280	185	Aflatoxin B1	6566
364	185	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	6566
376	185	Lead	6566
382	185	Benzo(a)pyrene	6566
384	185	abrine	6566
38	186	tris(1,3-dichloro-2-propyl)phosphate	7040
77	186	ICG 001	7040
98	186	butyraldehyde	7040
162	186	methylmercuric chloride	7040
280	186	Aflatoxin B1	7040
364	186	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	7040
376	186	Lead	7040
384	186	abrine	7040
13	188	dicrotophos	10599
38	188	tris(1,3-dichloro-2-propyl)phosphate	10599
67	188	Methyl Methanesulfonate	10599
77	188	ICG 001	10599
105	188	cobaltous chloride	10599
130	188	Arsenic Trioxide	10599
152	188	Phenylmercuric Acetate	10599
157	188	Nickel	10599
162	188	methylmercuric chloride	10599
238	188	potassium chromate(VI)	10599
364	188	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	10599
376	188	Lead	10599
13	209	dicrotophos	841
38	209	tris(1,3-dichloro-2-propyl)phosphate	841
67	209	Methyl Methanesulfonate	841
77	209	ICG 001	841
98	209	butyraldehyde	841
172	209	Silicon Dioxide	841
376	209	Lead	841
13	211	dicrotophos	406947
38	211	tris(1,3-dichloro-2-propyl)phosphate	406947
67	211	Methyl Methanesulfonate	406947
77	211	ICG 001	406947
98	211	butyraldehyde	406947
105	211	cobaltous chloride	406947
152	211	Phenylmercuric Acetate	406947
157	211	Nickel	406947
162	211	methylmercuric chloride	406947
172	211	Silicon Dioxide	406947
176	211	Tetrachlorodibenzodioxin	406947
234	211	Arsenic	406947
238	211	potassium chromate(VI)	406947
280	211	Aflatoxin B1	406947
376	211	Lead	406947
382	211	Benzo(a)pyrene	406947
384	211	abrine	406947
13	214	dicrotophos	207
38	214	tris(1,3-dichloro-2-propyl)phosphate	207
67	214	Methyl Methanesulfonate	207
77	214	ICG 001	207
98	214	butyraldehyde	207
152	214	Phenylmercuric Acetate	207
162	214	methylmercuric chloride	207
172	214	Silicon Dioxide	207
238	214	potassium chromate(VI)	207
376	214	Lead	207
67	216	Methyl Methanesulfonate	7015
77	216	ICG 001	7015
98	216	butyraldehyde	7015
105	216	cobaltous chloride	7015
152	216	Phenylmercuric Acetate	7015
157	216	Nickel	7015
162	216	methylmercuric chloride	7015
238	216	potassium chromate(VI)	7015
364	216	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	7015
376	216	Lead	7015
382	216	Benzo(a)pyrene	7015
384	216	abrine	7015
13	221	dicrotophos	847
38	221	tris(1,3-dichloro-2-propyl)phosphate	847
67	221	Methyl Methanesulfonate	847
98	221	butyraldehyde	847
152	221	Phenylmercuric Acetate	847
162	221	methylmercuric chloride	847
364	221	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	847
38	222	tris(1,3-dichloro-2-propyl)phosphate	25
67	222	Methyl Methanesulfonate	25
105	222	cobaltous chloride	25
152	222	Phenylmercuric Acetate	25
157	222	Nickel	25
162	222	methylmercuric chloride	25
172	222	Silicon Dioxide	25
176	222	Tetrachlorodibenzodioxin	25
234	222	Arsenic	25
238	222	potassium chromate(VI)	25
280	222	Aflatoxin B1	25
376	222	Lead	25
382	222	Benzo(a)pyrene	25
38	224	tris(1,3-dichloro-2-propyl)phosphate	5970
67	224	Methyl Methanesulfonate	5970
98	224	butyraldehyde	5970
152	224	Phenylmercuric Acetate	5970
238	224	potassium chromate(VI)	5970
280	224	Aflatoxin B1	5970
13	226	dicrotophos	595
67	226	Methyl Methanesulfonate	595
77	226	ICG 001	595
98	226	butyraldehyde	595
152	226	Phenylmercuric Acetate	595
376	226	Lead	595
13	235	dicrotophos	5743
67	235	Methyl Methanesulfonate	5743
152	235	Phenylmercuric Acetate	5743
238	235	potassium chromate(VI)	5743
13	240	dicrotophos	2100
38	240	tris(1,3-dichloro-2-propyl)phosphate	2100
67	240	Methyl Methanesulfonate	2100
77	240	ICG 001	2100
105	240	cobaltous chloride	2100
152	240	Phenylmercuric Acetate	2100
157	240	Nickel	2100
162	240	methylmercuric chloride	2100
172	240	Silicon Dioxide	2100
238	240	potassium chromate(VI)	2100
280	240	Aflatoxin B1	2100
364	240	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	2100
376	240	Lead	2100
382	240	Benzo(a)pyrene	2100
13	243	dicrotophos	1509
38	243	tris(1,3-dichloro-2-propyl)phosphate	1509
67	243	Methyl Methanesulfonate	1509
77	243	ICG 001	1509
98	243	butyraldehyde	1509
157	243	Nickel	1509
162	243	methylmercuric chloride	1509
238	243	potassium chromate(VI)	1509
384	243	abrine	1509
67	246	Methyl Methanesulfonate	6256
77	246	ICG 001	6256
105	246	cobaltous chloride	6256
152	246	Phenylmercuric Acetate	6256
157	246	Nickel	6256
162	246	methylmercuric chloride	6256
172	246	Silicon Dioxide	6256
234	246	Arsenic	6256
238	246	potassium chromate(VI)	6256
376	246	Lead	6256
384	246	abrine	6256
13	249	dicrotophos	23411
38	249	tris(1,3-dichloro-2-propyl)phosphate	23411
67	249	Methyl Methanesulfonate	23411
77	249	ICG 001	23411
98	249	butyraldehyde	23411
152	249	Phenylmercuric Acetate	23411
157	249	Nickel	23411
162	249	methylmercuric chloride	23411
176	249	Tetrachlorodibenzodioxin	23411
234	249	Arsenic	23411
238	249	potassium chromate(VI)	23411
280	249	Aflatoxin B1	23411
364	249	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	23411
376	249	Lead	23411
382	249	Benzo(a)pyrene	23411
13	251	dicrotophos	1432
38	251	tris(1,3-dichloro-2-propyl)phosphate	1432
67	251	Methyl Methanesulfonate	1432
77	251	ICG 001	1432
98	251	butyraldehyde	1432
152	251	Phenylmercuric Acetate	1432
162	251	methylmercuric chloride	1432
172	251	Silicon Dioxide	1432
364	251	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	1432
376	251	Lead	1432
13	253	dicrotophos	637
38	253	tris(1,3-dichloro-2-propyl)phosphate	637
77	253	ICG 001	637
98	253	butyraldehyde	637
162	253	methylmercuric chloride	637
172	253	Silicon Dioxide	637
176	253	Tetrachlorodibenzodioxin	637
238	253	potassium chromate(VI)	637
280	253	Aflatoxin B1	637
364	253	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	637
376	253	Lead	637
384	253	abrine	637
13	254	dicrotophos	1270
38	254	tris(1,3-dichloro-2-propyl)phosphate	1270
67	254	Methyl Methanesulfonate	1270
77	254	ICG 001	1270
98	254	butyraldehyde	1270
105	254	cobaltous chloride	1270
130	254	Arsenic Trioxide	1270
152	254	Phenylmercuric Acetate	1270
157	254	Nickel	1270
162	254	methylmercuric chloride	1270
172	254	Silicon Dioxide	1270
176	254	Tetrachlorodibenzodioxin	1270
234	254	Arsenic	1270
238	254	potassium chromate(VI)	1270
280	254	Aflatoxin B1	1270
364	254	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	1270
376	254	Lead	1270
382	254	Benzo(a)pyrene	1270
385	254	sodium arsenite	1270
67	255	Methyl Methanesulfonate	5599
77	255	ICG 001	5599
152	255	Phenylmercuric Acetate	5599
157	255	Nickel	5599
162	255	methylmercuric chloride	5599
280	255	Aflatoxin B1	5599
376	255	Lead	5599
384	255	abrine	5599
13	256	dicrotophos	6774
77	256	ICG 001	6774
98	256	butyraldehyde	6774
152	256	Phenylmercuric Acetate	6774
162	256	methylmercuric chloride	6774
176	256	Tetrachlorodibenzodioxin	6774
238	256	potassium chromate(VI)	6774
376	256	Lead	6774
384	256	abrine	6774
13	258	dicrotophos	7050
67	258	Methyl Methanesulfonate	7050
77	258	ICG 001	7050
98	258	butyraldehyde	7050
105	258	cobaltous chloride	7050
152	258	Phenylmercuric Acetate	7050
157	258	Nickel	7050
162	258	methylmercuric chloride	7050
172	258	Silicon Dioxide	7050
176	258	Tetrachlorodibenzodioxin	7050
234	258	Arsenic	7050
280	258	Aflatoxin B1	7050
364	258	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	7050
376	258	Lead	7050
384	258	abrine	7050
13	262	dicrotophos	842
67	262	Methyl Methanesulfonate	842
98	262	butyraldehyde	842
152	262	Phenylmercuric Acetate	842
162	262	methylmercuric chloride	842
238	262	potassium chromate(VI)	842
384	262	abrine	842
13	263	dicrotophos	467
77	263	ICG 001	467
234	263	Arsenic	467
376	263	Lead	467
13	264	dicrotophos	8290
38	264	tris(1,3-dichloro-2-propyl)phosphate	8290
67	264	Methyl Methanesulfonate	8290
77	264	ICG 001	8290
98	264	butyraldehyde	8290
105	264	cobaltous chloride	8290
152	264	Phenylmercuric Acetate	8290
162	264	methylmercuric chloride	8290
364	264	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	8290
376	264	Lead	8290
384	264	abrine	8290
376	270	Lead	1649
13	272	dicrotophos	122706
38	272	tris(1,3-dichloro-2-propyl)phosphate	122706
67	272	Methyl Methanesulfonate	122706
77	272	ICG 001	122706
98	272	butyraldehyde	122706
105	272	cobaltous chloride	122706
130	272	Arsenic Trioxide	122706
152	272	Phenylmercuric Acetate	122706
157	272	Nickel	122706
162	272	methylmercuric chloride	122706
172	272	Silicon Dioxide	122706
176	272	Tetrachlorodibenzodioxin	122706
234	272	Arsenic	122706
238	272	potassium chromate(VI)	122706
280	272	Aflatoxin B1	122706
364	272	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	122706
376	272	Lead	122706
382	272	Benzo(a)pyrene	122706
384	272	abrine	122706
385	272	sodium arsenite	122706
13	275	dicrotophos	108589157
38	275	tris(1,3-dichloro-2-propyl)phosphate	108589157
67	275	Methyl Methanesulfonate	108589157
77	275	ICG 001	108589157
98	275	butyraldehyde	108589157
105	275	cobaltous chloride	108589157
130	275	Arsenic Trioxide	108589157
152	275	Phenylmercuric Acetate	108589157
157	275	Nickel	108589157
162	275	methylmercuric chloride	108589157
172	275	Silicon Dioxide	108589157
176	275	Tetrachlorodibenzodioxin	108589157
234	275	Arsenic	108589157
238	275	potassium chromate(VI)	108589157
280	275	Aflatoxin B1	108589157
364	275	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	108589157
376	275	Lead	108589157
382	275	Benzo(a)pyrene	108589157
384	275	abrine	108589157
385	275	sodium arsenite	108589157
13	278	dicrotophos	387
38	278	tris(1,3-dichloro-2-propyl)phosphate	387
67	278	Methyl Methanesulfonate	387
77	278	ICG 001	387
98	278	butyraldehyde	387
105	278	cobaltous chloride	387
152	278	Phenylmercuric Acetate	387
157	278	Nickel	387
162	278	methylmercuric chloride	387
172	278	Silicon Dioxide	387
176	278	Tetrachlorodibenzodioxin	387
234	278	Arsenic	387
238	278	potassium chromate(VI)	387
364	278	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	387
376	278	Lead	387
382	278	Benzo(a)pyrene	387
384	278	abrine	387
385	278	sodium arsenite	387
67	280	Methyl Methanesulfonate	1588
77	280	ICG 001	1588
98	280	butyraldehyde	1588
105	280	cobaltous chloride	1588
130	280	Arsenic Trioxide	1588
152	280	Phenylmercuric Acetate	1588
157	280	Nickel	1588
172	280	Silicon Dioxide	1588
234	280	Arsenic	1588
238	280	potassium chromate(VI)	1588
364	280	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	1588
376	280	Lead	1588
384	280	abrine	1588
13	282	dicrotophos	81631
152	282	Phenylmercuric Acetate	81631
157	282	Nickel	81631
176	282	Tetrachlorodibenzodioxin	81631
13	283	dicrotophos	26822
38	283	tris(1,3-dichloro-2-propyl)phosphate	26822
67	283	Methyl Methanesulfonate	26822
77	283	ICG 001	26822
98	283	butyraldehyde	26822
105	283	cobaltous chloride	26822
130	283	Arsenic Trioxide	26822
152	283	Phenylmercuric Acetate	26822
157	283	Nickel	26822
162	283	methylmercuric chloride	26822
172	283	Silicon Dioxide	26822
176	283	Tetrachlorodibenzodioxin	26822
234	283	Arsenic	26822
238	283	potassium chromate(VI)	26822
280	283	Aflatoxin B1	26822
364	283	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	26822
376	283	Lead	26822
382	283	Benzo(a)pyrene	26822
384	283	abrine	26822
385	283	sodium arsenite	26822
13	284	dicrotophos	3725
38	284	tris(1,3-dichloro-2-propyl)phosphate	3725
105	284	cobaltous chloride	3725
238	284	potassium chromate(VI)	3725
13	285	dicrotophos	1026
98	285	butyraldehyde	1026
238	285	potassium chromate(VI)	1026
13	289	dicrotophos	142
38	289	tris(1,3-dichloro-2-propyl)phosphate	142
77	289	ICG 001	142
98	289	butyraldehyde	142
152	289	Phenylmercuric Acetate	142
364	289	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	142
13	293	dicrotophos	57491
38	293	tris(1,3-dichloro-2-propyl)phosphate	57491
67	293	Methyl Methanesulfonate	57491
77	293	ICG 001	57491
98	293	butyraldehyde	57491
130	293	Arsenic Trioxide	57491
152	293	Phenylmercuric Acetate	57491
157	293	Nickel	57491
162	293	methylmercuric chloride	57491
172	293	Silicon Dioxide	57491
238	293	potassium chromate(VI)	57491
376	293	Lead	57491
385	293	sodium arsenite	57491
13	294	dicrotophos	2561
38	294	tris(1,3-dichloro-2-propyl)phosphate	2561
67	294	Methyl Methanesulfonate	2561
77	294	ICG 001	2561
98	294	butyraldehyde	2561
105	294	cobaltous chloride	2561
130	294	Arsenic Trioxide	2561
152	294	Phenylmercuric Acetate	2561
162	294	methylmercuric chloride	2561
172	294	Silicon Dioxide	2561
176	294	Tetrachlorodibenzodioxin	2561
234	294	Arsenic	2561
238	294	potassium chromate(VI)	2561
364	294	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	2561
376	294	Lead	2561
382	294	Benzo(a)pyrene	2561
384	294	abrine	2561
385	294	sodium arsenite	2561
13	295	dicrotophos	2566
38	295	tris(1,3-dichloro-2-propyl)phosphate	2566
67	295	Methyl Methanesulfonate	2566
77	295	ICG 001	2566
98	295	butyraldehyde	2566
105	295	cobaltous chloride	2566
130	295	Arsenic Trioxide	2566
152	295	Phenylmercuric Acetate	2566
157	295	Nickel	2566
162	295	methylmercuric chloride	2566
172	295	Silicon Dioxide	2566
176	295	Tetrachlorodibenzodioxin	2566
234	295	Arsenic	2566
238	295	potassium chromate(VI)	2566
280	295	Aflatoxin B1	2566
364	295	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	2566
384	295	abrine	2566
13	296	dicrotophos	8856
67	296	Methyl Methanesulfonate	8856
77	296	ICG 001	8856
98	296	butyraldehyde	8856
105	296	cobaltous chloride	8856
130	296	Arsenic Trioxide	8856
152	296	Phenylmercuric Acetate	8856
157	296	Nickel	8856
162	296	methylmercuric chloride	8856
172	296	Silicon Dioxide	8856
234	296	Arsenic	8856
238	296	potassium chromate(VI)	8856
376	296	Lead	8856
384	296	abrine	8856
13	299	dicrotophos	4193
77	299	ICG 001	4193
98	299	butyraldehyde	4193
172	299	Silicon Dioxide	4193
238	299	potassium chromate(VI)	4193
376	299	Lead	4193
384	299	abrine	4193
67	301	Methyl Methanesulfonate	1543
77	301	ICG 001	1543
152	301	Phenylmercuric Acetate	1543
157	301	Nickel	1543
238	301	potassium chromate(VI)	1543
13	304	dicrotophos	25976
38	304	tris(1,3-dichloro-2-propyl)phosphate	25976
67	304	Methyl Methanesulfonate	25976
77	304	ICG 001	25976
152	304	Phenylmercuric Acetate	25976
234	304	Arsenic	25976
238	304	potassium chromate(VI)	25976
385	304	sodium arsenite	25976
38	308	tris(1,3-dichloro-2-propyl)phosphate	2335
77	308	ICG 001	2335
234	308	Arsenic	2335
238	308	potassium chromate(VI)	2335
280	308	Aflatoxin B1	2335
364	308	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	2335
13	310	dicrotophos	7098
38	310	tris(1,3-dichloro-2-propyl)phosphate	7098
67	310	Methyl Methanesulfonate	7098
77	310	ICG 001	7098
98	310	butyraldehyde	7098
105	310	cobaltous chloride	7098
157	310	Nickel	7098
162	310	methylmercuric chloride	7098
176	310	Tetrachlorodibenzodioxin	7098
234	310	Arsenic	7098
364	310	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	7098
376	310	Lead	7098
382	310	Benzo(a)pyrene	7098
67	313	Methyl Methanesulfonate	3169
77	313	ICG 001	3169
105	313	cobaltous chloride	3169
152	313	Phenylmercuric Acetate	3169
157	313	Nickel	3169
162	313	methylmercuric chloride	3169
234	313	Arsenic	3169
238	313	potassium chromate(VI)	3169
364	313	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	3169
376	313	Lead	3169
384	313	abrine	3169
385	313	sodium arsenite	3169
13	314	dicrotophos	332
67	314	Methyl Methanesulfonate	332
77	314	ICG 001	332
98	314	butyraldehyde	332
162	314	methylmercuric chloride	332
172	314	Silicon Dioxide	332
176	314	Tetrachlorodibenzodioxin	332
238	314	potassium chromate(VI)	332
376	314	Lead	332
384	314	abrine	332
13	321	dicrotophos	331
38	321	tris(1,3-dichloro-2-propyl)phosphate	331
67	321	Methyl Methanesulfonate	331
77	321	ICG 001	331
98	321	butyraldehyde	331
105	321	cobaltous chloride	331
152	321	Phenylmercuric Acetate	331
157	321	Nickel	331
162	321	methylmercuric chloride	331
176	321	Tetrachlorodibenzodioxin	331
238	321	potassium chromate(VI)	331
376	321	Lead	331
382	321	Benzo(a)pyrene	331
384	321	abrine	331
13	324	dicrotophos	1576
38	324	tris(1,3-dichloro-2-propyl)phosphate	1576
67	324	Methyl Methanesulfonate	1576
77	324	ICG 001	1576
98	324	butyraldehyde	1576
152	324	Phenylmercuric Acetate	1576
162	324	methylmercuric chloride	1576
234	324	Arsenic	1576
238	324	potassium chromate(VI)	1576
384	324	abrine	1576
13	330	dicrotophos	6657
38	330	tris(1,3-dichloro-2-propyl)phosphate	6657
67	330	Methyl Methanesulfonate	6657
77	330	ICG 001	6657
157	330	Nickel	6657
238	330	potassium chromate(VI)	6657
364	330	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	6657
376	330	Lead	6657
38	334	tris(1,3-dichloro-2-propyl)phosphate	1977
77	334	ICG 001	1977
98	334	butyraldehyde	1977
105	334	cobaltous chloride	1977
152	334	Phenylmercuric Acetate	1977
157	334	Nickel	1977
162	334	methylmercuric chloride	1977
172	334	Silicon Dioxide	1977
234	334	Arsenic	1977
238	334	potassium chromate(VI)	1977
280	334	Aflatoxin B1	1977
376	334	Lead	1977
382	334	Benzo(a)pyrene	1977
384	334	abrine	1977
13	337	dicrotophos	642574
38	337	tris(1,3-dichloro-2-propyl)phosphate	642574
67	337	Methyl Methanesulfonate	642574
77	337	ICG 001	642574
98	337	butyraldehyde	642574
105	337	cobaltous chloride	642574
130	337	Arsenic Trioxide	642574
152	337	Phenylmercuric Acetate	642574
157	337	Nickel	642574
162	337	methylmercuric chloride	642574
172	337	Silicon Dioxide	642574
176	337	Tetrachlorodibenzodioxin	642574
234	337	Arsenic	642574
238	337	potassium chromate(VI)	642574
364	337	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	642574
376	337	Lead	642574
382	337	Benzo(a)pyrene	642574
384	337	abrine	642574
385	337	sodium arsenite	642574
13	340	dicrotophos	8878
98	340	butyraldehyde	8878
157	340	Nickel	8878
176	340	Tetrachlorodibenzodioxin	8878
280	340	Aflatoxin B1	8878
364	340	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	8878
13	346	dicrotophos	1728
77	346	ICG 001	1728
98	346	butyraldehyde	1728
13	349	dicrotophos	652995
38	349	tris(1,3-dichloro-2-propyl)phosphate	652995
67	349	Methyl Methanesulfonate	652995
105	349	cobaltous chloride	652995
130	349	Arsenic Trioxide	652995
152	349	Phenylmercuric Acetate	652995
157	349	Nickel	652995
162	349	methylmercuric chloride	652995
172	349	Silicon Dioxide	652995
176	349	Tetrachlorodibenzodioxin	652995
238	349	potassium chromate(VI)	652995
364	349	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	652995
376	349	Lead	652995
384	349	abrine	652995
13	353	dicrotophos	9938
67	353	Methyl Methanesulfonate	9938
77	353	ICG 001	9938
98	353	butyraldehyde	9938
105	353	cobaltous chloride	9938
130	353	Arsenic Trioxide	9938
152	353	Phenylmercuric Acetate	9938
162	353	methylmercuric chloride	9938
176	353	Tetrachlorodibenzodioxin	9938
234	353	Arsenic	9938
238	353	potassium chromate(VI)	9938
364	353	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	9938
376	353	Lead	9938
384	353	abrine	9938
385	353	sodium arsenite	9938
67	357	Methyl Methanesulfonate	1956
77	357	ICG 001	1956
98	357	butyraldehyde	1956
157	357	Nickel	1956
280	357	Aflatoxin B1	1956
376	357	Lead	1956
13	364	dicrotophos	100873939
38	364	tris(1,3-dichloro-2-propyl)phosphate	100873939
67	364	Methyl Methanesulfonate	100873939
77	364	ICG 001	100873939
98	364	butyraldehyde	100873939
105	364	cobaltous chloride	100873939
130	364	Arsenic Trioxide	100873939
152	364	Phenylmercuric Acetate	100873939
157	364	Nickel	100873939
162	364	methylmercuric chloride	100873939
172	364	Silicon Dioxide	100873939
176	364	Tetrachlorodibenzodioxin	100873939
234	364	Arsenic	100873939
238	364	potassium chromate(VI)	100873939
280	364	Aflatoxin B1	100873939
364	364	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	100873939
376	364	Lead	100873939
382	364	Benzo(a)pyrene	100873939
384	364	abrine	100873939
385	364	sodium arsenite	100873939
13	368	dicrotophos	6622
38	368	tris(1,3-dichloro-2-propyl)phosphate	6622
67	368	Methyl Methanesulfonate	6622
77	368	ICG 001	6622
152	368	Phenylmercuric Acetate	6622
162	368	methylmercuric chloride	6622
176	368	Tetrachlorodibenzodioxin	6622
238	368	potassium chromate(VI)	6622
280	368	Aflatoxin B1	6622
364	368	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	6622
13	370	dicrotophos	6581
67	370	Methyl Methanesulfonate	6581
77	370	ICG 001	6581
130	370	Arsenic Trioxide	6581
152	370	Phenylmercuric Acetate	6581
157	370	Nickel	6581
162	370	methylmercuric chloride	6581
234	370	Arsenic	6581
238	370	potassium chromate(VI)	6581
364	370	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	6581
376	370	Lead	6581
384	370	abrine	6581
385	370	sodium arsenite	6581
13	373	dicrotophos	590
38	373	tris(1,3-dichloro-2-propyl)phosphate	590
77	373	ICG 001	590
98	373	butyraldehyde	590
105	373	cobaltous chloride	590
176	373	Tetrachlorodibenzodioxin	590
234	373	Arsenic	590
238	373	potassium chromate(VI)	590
364	373	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	590
376	373	Lead	590
382	373	Benzo(a)pyrene	590
385	373	sodium arsenite	590
13	378	dicrotophos	7161
38	378	tris(1,3-dichloro-2-propyl)phosphate	7161
77	378	ICG 001	7161
98	378	butyraldehyde	7161
152	378	Phenylmercuric Acetate	7161
157	378	Nickel	7161
162	378	methylmercuric chloride	7161
172	378	Silicon Dioxide	7161
176	378	Tetrachlorodibenzodioxin	7161
238	378	potassium chromate(VI)	7161
364	378	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	7161
376	378	Lead	7161
384	378	abrine	7161
13	379	dicrotophos	654
67	379	Methyl Methanesulfonate	654
77	379	ICG 001	654
130	379	Arsenic Trioxide	654
152	379	Phenylmercuric Acetate	654
162	379	methylmercuric chloride	654
234	379	Arsenic	654
238	379	potassium chromate(VI)	654
280	379	Aflatoxin B1	654
364	379	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	654
376	379	Lead	654
13	388	dicrotophos	3586
38	388	tris(1,3-dichloro-2-propyl)phosphate	3586
77	388	ICG 001	3586
98	388	butyraldehyde	3586
130	388	Arsenic Trioxide	3586
152	388	Phenylmercuric Acetate	3586
162	388	methylmercuric chloride	3586
172	388	Silicon Dioxide	3586
238	388	potassium chromate(VI)	3586
364	388	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	3586
376	388	Lead	3586
384	388	abrine	3586
13	391	dicrotophos	2688
38	391	tris(1,3-dichloro-2-propyl)phosphate	2688
67	391	Methyl Methanesulfonate	2688
77	391	ICG 001	2688
98	391	butyraldehyde	2688
105	391	cobaltous chloride	2688
152	391	Phenylmercuric Acetate	2688
157	391	Nickel	2688
162	391	methylmercuric chloride	2688
172	391	Silicon Dioxide	2688
176	391	Tetrachlorodibenzodioxin	2688
234	391	Arsenic	2688
238	391	potassium chromate(VI)	2688
280	391	Aflatoxin B1	2688
364	391	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	2688
376	391	Lead	2688
382	391	Benzo(a)pyrene	2688
384	391	abrine	2688
385	391	sodium arsenite	2688
13	394	dicrotophos	56547
38	394	tris(1,3-dichloro-2-propyl)phosphate	56547
67	394	Methyl Methanesulfonate	56547
77	394	ICG 001	56547
98	394	butyraldehyde	56547
105	394	cobaltous chloride	56547
130	394	Arsenic Trioxide	56547
152	394	Phenylmercuric Acetate	56547
157	394	Nickel	56547
162	394	methylmercuric chloride	56547
172	394	Silicon Dioxide	56547
176	394	Tetrachlorodibenzodioxin	56547
234	394	Arsenic	56547
238	394	potassium chromate(VI)	56547
364	394	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	56547
376	394	Lead	56547
384	394	abrine	56547
385	394	sodium arsenite	56547
13	397	dicrotophos	1592
67	397	Methyl Methanesulfonate	1592
77	397	ICG 001	1592
105	397	cobaltous chloride	1592
130	397	Arsenic Trioxide	1592
157	397	Nickel	1592
176	397	Tetrachlorodibenzodioxin	1592
238	397	potassium chromate(VI)	1592
364	397	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	1592
376	397	Lead	1592
382	397	Benzo(a)pyrene	1592
13	398	dicrotophos	3276
38	398	tris(1,3-dichloro-2-propyl)phosphate	3276
77	398	ICG 001	3276
98	398	butyraldehyde	3276
152	398	Phenylmercuric Acetate	3276
157	398	Nickel	3276
162	398	methylmercuric chloride	3276
172	398	Silicon Dioxide	3276
176	398	Tetrachlorodibenzodioxin	3276
234	398	Arsenic	3276
238	398	potassium chromate(VI)	3276
364	398	7,8-Dihydro-7,8-dihydroxybenzo(a)pyrene 9,10-oxide	3276
376	398	Lead	3276
